date,rookery,section,obs,resample,count
8/18/16,MOR,4,RT,2,1
8/18/16,MOR,4,RT,2,4
8/18/16,MOR,4,RT,2,4
8/18/16,MOR,4,RT,2,1
8/18/16,MOR,4,RT,2,3
8/18/16,MOR,4,RT,2,1
8/18/16,MOR,4,RT,2,3
8/18/16,MOR,5,RT,2,4
8/18/16,MOR,5,RT,2,5
8/18/16,MOR,5,RT,2,3
8/18/16,MOR,5,RT,2,3
8/18/16,MOR,5,RT,2,4
8/18/16,MOR,5,RT,2,4
8/18/16,MOR,5,RT,2,3
8/18/16,MOR,5,RT,2,4
8/18/16,MOR,5,RT,2,1
8/18/16,MOR,5,RT,2,2
8/18/16,MOR,5,RT,2,2
8/18/16,MOR,5,RT,2,1
8/18/16,MOR,5,RT,2,0
8/18/16,MOR,5,RT,2,1
8/18/16,MOR,5,RT,2,6
8/18/16,MOR,5,RT,2,6
8/18/16,MOR,5,RT,2,4
8/18/16,MOR,6,RT,2,5
8/18/16,MOR,6,RT,2,6
8/18/16,MOR,6,RT,2,5
8/18/16,MOR,6,RT,2,3
8/18/16,MOR,6,RT,2,4
8/18/16,MOR,6,RT,2,2
8/18/16,MOR,6,RT,2,2
8/18/16,MOR,6,RT,2,3
8/18/16,MOR,6,RT,2,3
8/18/16,MOR,6,RT,2,1
8/18/16,MOR,6,RT,2,7
8/18/16,LZA,1,RT,2,3
8/18/16,LZA,1,RT,2,1
8/18/16,LZA,2,RT,2,5
8/18/16,LZA,2,RT,2,2
8/18/16,LZA,2,RT,2,5
8/18/16,LZA,3,RT,2,4
8/18/16,LZA,3,RT,2,3
8/18/16,LZA,3,RT,2,2
8/18/16,LZA,3,RT,2,6
8/18/16,LZA,4,RT,2,3
8/18/16,LZA,4,RT,2,3
8/18/16,LZA,4,RT,2,2
8/18/16,LZA,4,RT,2,3
8/18/16,LZA,5,RT,2,1
8/18/16,LZA,5,RT,2,1
8/18/16,LZA,5,RT,2,2
8/18/16,LZA,5,RT,2,2
8/18/16,LZA,5,RT,2,4
8/18/16,LZA,5,RT,2,3
8/18/16,LZA,6,RT,2,5
8/18/16,LZA,6,RT,2,4
8/18/16,LZA,6,RT,2,4
8/18/16,LZA,6,RT,2,3
8/18/16,LZA,6,RT,2,5
8/18/16,LZA,6,RT,2,2
8/18/16,LZA,6,RT,2,3
8/18/16,LZA,6,RT,2,2
8/18/16,LZA,6,RT,2,3
8/18/16,LZA,6,RT,2,1
8/18/16,LZA,6,RT,2,4
8/18/16,LZA,6,RT,2,1
8/18/16,LZA,6,RT,2,2
8/18/16,LZA,6,RT,2,3
8/18/16,LZA,6,RT,2,2
8/18/16,LZA,6,RT,2,4
8/18/16,LZA,6,RT,2,4
8/18/16,LZA,6,RT,2,2
8/18/16,LZA,6,RT,2,3
8/18/16,LZA,6,RT,2,3
8/19/16,PCL,7,RT,1,4
8/19/16,PCL,7,RT,1,1
8/19/16,PCL,7,RT,1,5
8/19/16,PCL,7,RT,1,3
8/19/16,PCL,7,RT,1,2
8/19/16,PCL,7,RT,1,3
8/19/16,PCL,7,RT,1,4
8/19/16,PCL,7,RT,1,2
8/19/16,PCL,7,RT,1,3
8/19/16,PCL,7,RT,1,2
8/19/16,PCL,7,RT,1,1
8/19/16,PCL,7,RT,1,3
8/19/16,PCL,7,RT,1,0
8/19/16,PCL,7,RT,1,1
8/19/16,PCL,6,RT,1,5
8/19/16,PCL,6,RT,1,4
8/19/16,PCL,6,RT,1,0
8/19/16,PCL,6,RT,1,3
8/19/16,PCL,6,RT,1,2
8/19/16,PCL,6,RT,1,2
8/19/16,PCL,6,RT,1,1
8/19/16,PCL,6,RT,1,2
8/19/16,PCL,6,RT,1,1
8/19/16,PCL,6,RT,1,0
8/19/16,PCL,6,RT,1,2
8/19/16,PCL,6,RT,1,3
